date,WCE,world
2072-11,0.917,2.472
2072-12,2.513,2.448
2073-01,2.444,2.437
2073-02,1.924,2.634
2073-03,2.578,2.452
2073-04,2.874,2.368
2073-05,2.143,2.516
2073-06,1.852,2.412
2073-07,1.541,2.664
2073-08,1.776,2.465
2073-09,2.408,2.405
2073-10,2.048,2.385
2073-11,2.372,2.357
2073-12,1.315,2.516
2074-01,2.972,2.587
2074-02,2.933,2.612
2074-03,2.561,2.487
2074-04,3.857,2.375
2074-05,2.653,2.508
2074-06,2.578,2.43
2074-07,1.461,2.604
2074-08,2.608,2.499
2074-09,2.082,2.35
2074-10,2.053,2.406
2074-11,2.275,2.508
2074-12,2.414,2.48
2075-01,3.039,2.484
2075-02,3.234,2.666
2075-03,2.452,2.616
2075-04,3.073,2.652
2075-05,2.746,2.456
2075-06,2.576,2.383
2075-07,1.518,2.717
2075-08,1.945,2.67
2075-09,1.287,2.358
2075-10,2.253,2.466
2075-11,2.732,2.455
2075-12,1.83,2.401
2076-01,1.96,2.472
2076-02,2,2.465
2076-03,2.475,2.314
2076-04,3.112,2.3
2076-05,3.605,2.428
2076-06,1.876,2.499
2076-07,1.554,2.583
2076-08,1.582,2.733
2076-09,1.585,2.336
2076-10,3.366,2.238
2076-11,2.999,2.61
2076-12,1.817,2.616
2077-01,2.225,2.54
2077-02,2.506,2.707
2077-03,2.297,2.486
2077-04,2.464,2.466
2077-05,2.378,2.439
2077-06,1.975,2.534
2077-07,2.466,2.469
2077-08,1.311,2.441
2077-09,2.09,1.991
2077-10,2.113,2.428
2077-11,1.442,2.381
2077-12,1.608,2.438
2078-01,2.828,2.627
2078-02,2.853,2.461
2078-03,3.285,2.271
2078-04,2.837,2.38
2078-05,2.824,2.704
2078-06,3.902,2.509
2078-07,3.033,2.646
2078-08,1.767,2.726
2078-09,1.176,2.486
2078-10,2.299,2.637
2078-11,2.316,2.529
2078-12,3.537,2.472
2079-01,2.165,2.629
2079-02,1.898,2.481
2079-03,2.129,2.759
2079-04,3.14,2.421
2079-05,3.741,2.498
2079-06,3.289,2.533
2079-07,1.552,2.632
2079-08,1.641,2.457
2079-09,1.748,2.309
2079-10,1.214,2.228
2079-11,2.206,2.539
2079-12,3.328,2.522
2080-01,1.41,2.67
2080-02,1.33,2.539
2080-03,2.612,2.613
2080-04,3.531,2.446
2080-05,1.406,2.719
2080-06,1.21,2.584
2080-07,1.23,2.662
2080-08,1.731,2.75
2080-09,1.43,2.558
2080-10,1.742,2.36
2080-11,1.741,2.364
2080-12,2.892,2.582
2081-01,2.009,2.503
2081-02,3.441,2.528
2081-03,1.978,2.501
2081-04,3.092,2.616
2081-05,2.545,2.221
2081-06,1.684,2.426
2081-07,1.464,2.473
2081-08,1.811,2.396
2081-09,1.511,2.251
2081-10,2.012,2.48
2081-11,3.537,2.401
2081-12,3.243,2.397
2082-01,1.699,2.618
2082-02,2.315,2.522
2082-03,2.51,2.535
2082-04,2.658,2.387
2082-05,2.796,2.572
