date,WCE,world
2053-06,18.653,15.414
2053-07,21.25,16.721
2053-08,18.663,16.298
2053-09,13.449,14.163
2053-10,8.939,12.019
2053-11,5.109,9.564
2053-12,-4.476,7.002
2054-01,-4.148,5.609
2054-02,0.513,6.014
2054-03,3.459,8.07
2054-04,9.046,10.273
2054-05,13.852,12.551
2054-06,18.336,15.273
2054-07,20.311,16.644
2054-08,17.487,16.269
2054-09,14.318,14.118
2054-10,9.509,12.172
2054-11,0.273,9.202
2054-12,-2.635,6.481
2055-01,-2.629,5.108
2055-02,-0.761,5.594
2055-03,2.711,7.248
2055-04,6.168,9.923
2055-05,10.886,12.544
2055-06,17.834,15.031
2055-07,21.169,16.272
2055-08,20.988,16.311
2055-09,13.666,13.955
2055-10,7.871,11.865
2055-11,2.411,8.809
2055-12,-0.318,6.946
2056-01,-0.853,6.066
2056-02,0.521,5.907
2056-03,0.835,7.7
2056-04,6.816,10.471
2056-05,13.244,12.936
2056-06,18.923,15.397
2056-07,21.01,16.936
2056-08,18.438,16.259
2056-09,16.09,14.298
2056-10,6.697,11.578
2056-11,5.206,9.269
2056-12,-1.228,6.55
2057-01,0.582,5.498
2057-02,0.752,5.931
2057-03,5.354,7.818
2057-04,8.67,9.968
2057-05,15.45,12.504
2057-06,20.612,15.052
2057-07,23.803,16.882
2057-08,20.941,16.048
2057-09,14.208,13.643
2057-10,11.066,11.892
2057-11,4.921,9.48
2057-12,-0.56,7.245
2058-01,-4.356,6.039
2058-02,1.273,6.641
2058-03,4.396,8.263
2058-04,8.655,10.166
2058-05,10.487,12.728
2058-06,21.698,15.231
2058-07,20.105,16.415
2058-08,20.616,16.208
2058-09,16.677,14.107
2058-10,10.696,12.105
2058-11,4.124,9.51
2058-12,-0.293,7.043
2059-01,-2.138,5.698
2059-02,-1.627,6.125
2059-03,3.139,7.414
2059-04,7.852,9.858
2059-05,14.043,12.577
2059-06,16.195,15.159
2059-07,22.66,16.376
2059-08,20.746,15.797
2059-09,16.415,14.098
2059-10,12.801,12.077
2059-11,4.249,9.09
2059-12,-0.2,6.621
2060-01,-3.475,6.026
2060-02,-2.732,6.449
2060-03,2.607,8.17
2060-04,8.195,9.825
2060-05,14.554,12.81
2060-06,21.183,15.436
2060-07,21.835,16.779
2060-08,19.154,16.053
2060-09,14.874,13.717
2060-10,10.282,11.846
2060-11,2.795,9.24
2060-12,-0.052,6.492
2061-01,-0.157,5.058
2061-02,-0.883,5.903
2061-03,2.985,7.406
2061-04,8.152,9.963
2061-05,13.686,13.393
2061-06,20.936,15.488
2061-07,20.295,16.909
2061-08,20.007,16.531
2061-09,14.745,14.202
2061-10,9.709,12.064
2061-11,4.605,9.599
2061-12,2.35,7.085
2062-01,0.298,5.954
2062-02,0.861,6.236
2062-03,3.706,7.706
2062-04,9.105,10.058
2062-05,16.4,13.132
2062-06,20.089,15.377
2062-07,21.992,16.685
2062-08,19.855,16.295
2062-09,15.53,14.373
2062-10,8.255,11.668
2062-11,4.351,9.219
2062-12,2.122,7.277
2063-01,-2.564,5.556
2063-02,-3.377,6.024
2063-03,-0.087,8.003
2063-04,6.486,10.397
2063-05,13.873,12.951
2063-06,18.342,15.395
2063-07,21.236,17.104
2063-08,19.052,16.3
2063-09,16.31,14.528
2063-10,9.074,12.538
2063-11,3.545,9.66
2063-12,-3.331,7.099
2064-01,-2.276,5.973
2064-02,-3.24,6.192
2064-03,2.388,7.927
2064-04,6.253,10.685
2064-05,16.057,13.062
2064-06,18.567,16.068
2064-07,21.082,16.738
2064-08,20.253,16.427
2064-09,15.787,14.42
2064-10,8.48,11.527
2064-11,2.144,9.119
2064-12,-4.246,6.515
2065-01,-1.539,5.846
2065-02,0.055,6.164
2065-03,1.522,7.455
2065-04,8.912,10.341
2065-05,15.786,13.108
2065-06,21.661,15.518
2065-07,21.385,16.988
2065-08,18.826,15.998
2065-09,14.688,13.832
2065-10,10.842,12.234
2065-11,4.805,9.479
2065-12,1.643,7.424
2066-01,-1.252,5.839
2066-02,-0.361,5.306
2066-03,5.019,7.63
2066-04,8.337,10.004
2066-05,14.422,12.491
2066-06,19.891,15.457
2066-07,21.582,16.687
2066-08,18.413,15.822
2066-09,15.772,14.064
2066-10,9.979,11.838
2066-11,2.637,9.854
2066-12,0.021,7.336
2067-01,-1.295,5.852
2067-02,-1.131,6.292
2067-03,2.188,8.472
2067-04,6.585,10.457
2067-05,14.095,12.959
2067-06,22.514,15.295
2067-07,20.794,16.938
2067-08,20.765,16.147
2067-09,17.953,14.32
2067-10,10.894,12.611
2067-11,2.235,9.781
2067-12,-4.872,6.54
2068-01,-6.457,6.118
2068-02,-3.94,7.128
2068-03,2.475,8.064
2068-04,8.234,10.155
2068-05,15.14,13.1
2068-06,18.44,15.074
2068-07,22.418,16.753
2068-08,22.028,16.219
2068-09,14.143,14.376
2068-10,6.976,12.241
2068-11,2.239,9.001
2068-12,-1.793,6.99
2069-01,-1.322,5.896
2069-02,-0.819,6.858
2069-03,3.14,8.043
2069-04,8.803,10.626
2069-05,14.323,13.182
2069-06,18.079,15.252
2069-07,21.3,16.686
2069-08,18.576,16.038
2069-09,12.726,13.955
2069-10,8.535,11.619
2069-11,3.258,9.046
2069-12,2.873,7.071
2070-01,-0.102,5.678
2070-02,0.634,6.174
2070-03,2.858,7.858
2070-04,7.388,10.215
2070-05,12.453,12.706
2070-06,19.258,15.183
2070-07,22.335,16.465
2070-08,18.585,16.26
2070-09,15.309,14.22
2070-10,11.251,11.696
2070-11,3.605,9.628
2070-12,-3.365,6.805
2071-01,-3.104,5.67
2071-02,-0.51,6.38
2071-03,2.565,8.013
2071-04,7.992,10.729
2071-05,14.1,13.242
2071-06,18.553,15.922
2071-07,21.872,16.889
2071-08,18.462,16.63
2071-09,16.168,14.457
2071-10,11.769,12.131
2071-11,2.499,9.771
2071-12,1.265,7.271
2072-01,-1.336,5.578
2072-02,-0.172,5.578
2072-03,2.493,7.332
2072-04,7.224,10.135
2072-05,14.498,12.812
2072-06,20.148,15.108
2072-07,21.694,16.304
2072-08,18.989,15.714
2072-09,14.449,13.856
2072-10,8.625,11.854
2072-11,4.351,9.252
2072-12,0.272,7.246
2073-01,2.839,6.312
2073-02,2.227,6.25
2073-03,4.317,7.651
2073-04,11.074,10.303
2073-05,13.508,12.937
2073-06,19.345,15.507
2073-07,23.864,16.964
2073-08,20.799,16.082
2073-09,13.669,13.813
2073-10,11.228,12.216
2073-11,1.304,9.383
2073-12,0.231,7.305
2074-01,-4.124,5.83
2074-02,-4.02,5.589
2074-03,1.487,8.225
2074-04,7.967,10.119
2074-05,12.976,13.466
2074-06,19.528,15.614
2074-07,20.714,16.487
2074-08,17.871,15.93
2074-09,13.321,14.036
2074-10,7.424,11.909
2074-11,2.695,9.082
2074-12,-3.69,6.774
2075-01,-3.877,5.417
2075-02,-1.519,6.203
2075-03,1.723,7.643
2075-04,9.393,10.236
2075-05,16.224,13.192
2075-06,17.754,15.353
2075-07,21.824,16.913
2075-08,20.189,16.043
2075-09,15.19,13.992
2075-10,10.239,11.915
2075-11,2.716,9.496
2075-12,-2.517,6.671
2076-01,-2.781,5.36
2076-02,-1.057,6.143
2076-03,4.378,7.717
2076-04,8.957,10.54
2076-05,14.623,12.69
2076-06,18.057,15.486
2076-07,22.768,16.421
2076-08,18.137,16.063
2076-09,13.917,13.932
2076-10,5.867,11.915
2076-11,3.464,9.574
2076-12,2.112,7.309
2077-01,-0.203,6.26
2077-02,-3.122,6.205
2077-03,0.48,7.999
2077-04,6.381,10.029
2077-05,11.105,12.455
2077-06,17.318,15.351
2077-07,21.551,16.755
2077-08,20.321,16.103
2077-09,13.468,14.05
2077-10,10.155,12.198
2077-11,4.916,9.323
2077-12,-0.276,6.47
2078-01,-1.138,5.602
2078-02,-0.681,5.87
2078-03,0.308,7.877
2078-04,5.872,10.23
2078-05,15.156,12.949
2078-06,20.637,15.764
2078-07,24.533,16.987
2078-08,18.813,16.32
2078-09,14.649,14.702
2078-10,9.227,12.316
2078-11,4.757,9.358
2078-12,1.804,7.225
2079-01,1.82,6.436
2079-02,2.823,6.742
2079-03,4.318,8.702
2079-04,11.119,10.821
2079-05,13.972,13.274
2079-06,20.726,15.306
2079-07,21.553,16.955
2079-08,19.992,16.649
2079-09,16.161,14.351
2079-10,9.628,12.584
2079-11,-0.03,9.533
2079-12,1.345,7.022
2080-01,0.595,5.953
2080-02,2.605,6.034
2080-03,4.843,8.25
2080-04,7.06,10.779
2080-05,14.592,13.189
2080-06,21.871,15.447
2080-07,23.656,16.565
2080-08,19.92,16.116
2080-09,14.579,14.045
2080-10,9.541,12.035
2080-11,5.525,9.575
2080-12,-1.057,7.007
2081-01,-2.231,5.596
2081-02,-2.35,5.573
2081-03,0.546,7.255
2081-04,6.672,10.095
2081-05,13.695,12.573
2081-06,17.969,15.215
2081-07,22.099,16.888
2081-08,20.486,16.694
2081-09,14.898,14.704
2081-10,6.893,12.089
2081-11,3.45,9.124
2081-12,-2.252,7.246
2082-01,-2.488,5.799
2082-02,-0.765,6.524
2082-03,1.935,8.334
2082-04,8.125,10.565
2082-05,13.064,13.296
2082-06,21.266,15.635
2082-07,22.772,16.524
